"","site","comid","lon","lat","inletoutlet","tocomid","direction"
"316","21PA_WQX-WQN0401",8153799,-76.8792,40.9669,"outlet",NA,"up"
"317","21PA_WQX-WQN0404",4672397,-78.1086,41.1167,"inlet",NA,"dn"
"318","21PA_WQX-WQN0404",4672397,-78.1086,41.1167,"outlet",NA,"up"
"319","21PA_WQX-WQN0445",8139706,-77.435,41.1244,"inlet",NA,"dn"
"320","21PA_WQX-WQN0445",8139706,-77.435,41.1244,"outlet",8139718,"up"
"321","21PA_WQX-WQN0448",8153511,-77.2519,41.2022,"inlet",NA,"dn"
"322","21PA_WQX-WQN0448",8153511,-77.2519,41.2022,"outlet",NA,"up"
"323","MDDNR-ANT0203",5891528,-77.7108,39.5946,"inlet",NA,"dn"
"324","MDDNR-ANT0203",5891528,-77.7108,39.5946,"outlet",NA,"up"
"325","MDDNR-ANT0366",5891210,-77.6082,39.716,"inlet",NA,"dn"
"326","MDDNR-ANT0366",5891210,-77.6082,39.716,"outlet",5891882,"up"
"327","MDDNR-BDK0000",14362964,-78.790812,39.670478,"inlet",NA,"dn"
"328","MDDNR-BDK0000",14362964,-78.790812,39.670478,"outlet",NA,"up"
"329","MDDNR-BPC0035",8449082,-77.2382,39.6122,"inlet",NA,"dn"
"330","MDDNR-BPC0035",8449082,-77.2382,39.6122,"outlet",NA,"up"
"331","MDDNR-CAS0479",3808365,-79.13641,39.702071,"inlet",NA,"dn"
"332","MDDNR-CAS0479",3808365,-79.13641,39.702071,"outlet",NA,"up"
"333","MDDNR-CB1.0",4726595,-76.175,39.6562,"inlet",4726595,"dn"
"334","MDDNR-CB1.0",4726595,-76.175,39.6562,"outlet",4726593,"up"
"335","MDDNR-CB1.1",4726667,-76.084808,39.547939,"inlet",NA,"dn"
"336","MDDNR-CB1.1",4726667,-76.084808,39.547939,"outlet",4726595,"up"
"337","MDDNR-CCR0001",3808623,-79.31585,39.537225,"inlet",3809121,"dn"
"338","MDDNR-CCR0001",3808623,-79.31585,39.537225,"outlet",NA,"up"
"339","MDDNR-CON0005",5891498,-77.8216,39.6032,"inlet",NA,"dn"
"340","MDDNR-CON0005",5891498,-77.8216,39.6032,"outlet",NA,"up"
"341","MDDNR-CON0180",5891232,-77.8251,39.716,"inlet",NA,"dn"
"342","MDDNR-CON0180",5891232,-77.8251,39.716,"outlet",NA,"up"
"343","MDDNR-DER0015",4725919,-76.1648,39.6235,"inlet",NA,"dn"
"344","MDDNR-DER0015",4725919,-76.1648,39.6235,"outlet",NA,"up"
"345","MDDNR-ET2.1",4763692,-75.8113,39.5293,"inlet",NA,"dn"
"346","MDDNR-ET2.1",4763692,-75.8113,39.5293,"outlet",4763706,"up"
"347","MDDNR-ET2.3",27609897,-75.8978,39.5087,"inlet",NA,"dn"
"348","MDDNR-ET2.3",27609897,-75.8978,39.5087,"outlet",27609909,"up"
"349","MDDNR-GUN0258",11687360,-76.6359,39.5506,"inlet",11687732,"dn"
"350","MDDNR-GUN0258",11687360,-76.6359,39.5506,"outlet",11687718,"up"
"351","MDDNR-GUN0476",11687020,-76.7805,39.6894,"inlet",11687674,"dn"
"352","MDDNR-GUN0476",11687020,-76.7805,39.6894,"outlet",11687668,"up"
"353","MDDNR-MON0528",8448416,-77.2349,39.6792,"inlet",NA,"dn"
"354","MDDNR-MON0528",8448416,-77.2349,39.6792,"outlet",NA,"up"
"355","MDDNR-NBP0023",14363650,-78.613351,39.538502,"inlet",NA,"dn"
"356","MDDNR-NBP0023",14363650,-78.613351,39.538502,"outlet",NA,"up"
"357","MDDNR-NBP0103",14363596,-78.731456,39.582678,"inlet",NA,"dn"
"358","MDDNR-NBP0103",14363596,-78.731456,39.582678,"outlet",NA,"up"
"359","MDDNR-NBP0326",14363658,-78.8389147,39.5667736,"inlet",NA,"dn"
"360","MDDNR-NBP0326",14363658,-78.8389147,39.5667736,"outlet",14365984,"up"
"361","MDDNR-POT2386",5893338,-78.1763,39.6974,"inlet",NA,"dn"
"362","MDDNR-POT2386",5893338,-78.1763,39.6974,"outlet",NA,"up"
"363","MDDNR-POT2766",8431820,-78.454493,39.538649,"inlet",NA,"dn"
"364","MDDNR-POT2766",8431820,-78.454493,39.538649,"outlet",NA,"up"
"365","MDDNR-TOW0030",8431428,-78.553388,39.553036,"inlet",NA,"dn"
"366","MDDNR-TOW0030",8431428,-78.553388,39.553036,"outlet",NA,"up"
"367","MDDNR-WIL0013",14363456,-78.7803,39.6619,"inlet",NA,"dn"
"368","MDDNR-WIL0013",14363456,-78.7803,39.6619,"outlet",NA,"up"
"369","MDDNR-YOU0925",3808497,-79.408457,39.6529,"inlet",3809107,"dn"
"370","MDDNR-YOU0925",3808497,-79.408457,39.6529,"outlet",NA,"up"
"371","1VTDECWQ-500449",10311384,-73.4128,44.1261,"inlet",10311384,"dn"
"372","1VTDECWQ-500449",10311384,-73.4128,44.1261,"outlet",10311396,"up"
"373","1VTDECWQ-500458",25020526,-73.2992,44.4711,"inlet",10311384,"dn"
"374","1VTDECWQ-500458",25020526,-73.2992,44.4711,"outlet",25020528,"up"
"375","1VTDECWQ-503288",10314334,-73.4078,43.9517,"inlet",10314334,"dn"
"376","1VTDECWQ-503288",10314334,-73.4078,43.9517,"outlet",10314338,"up"
"377","1VTDECWQ-503387",10312380,-73.3831,43.7314,"inlet",10312754,"dn"
"378","1VTDECWQ-503387",10312380,-73.3831,43.7314,"outlet",NA,"up"
"379","1VTDECWQ-504539",4573921,-72.0989,44.1907,"inlet",NA,"dn"
"380","1VTDECWQ-504539",4573921,-72.0989,44.1907,"outlet",4573973,"up"
"381","CT_DEP01_WQX-I2",7718462,-73.065999,41.298836,"inlet",NA,"dn"
"382","CT_DEP01_WQX-I2",7718462,-73.065999,41.298836,"outlet",7718290,"up"
"383","1VTDECWQ-500470",25020680,-73.355,44.7561,"inlet",NA,"dn"
"384","1VTDECWQ-500470",25020680,-73.355,44.7561,"outlet",NA,"up"
"385","1VTDECWQ-503485",4587314,-73.2269,44.7081,"inlet",NA,"dn"
"386","1VTDECWQ-503485",4587314,-73.2269,44.7081,"outlet",NA,"up"
"387","1VTDECWQ-503519",4588714,-73.2811,44.5819,"inlet",NA,"dn"
"388","1VTDECWQ-503519",4588714,-73.2811,44.5819,"outlet",NA,"up"
"389","USGS-10336645",8941733,-120.1185209,39.051852,"inlet",8942097,"dn"
"390","USGS-10336645",8941733,-120.1185209,39.051852,"outlet",NA,"up"
"391","USGS-10336660",8941693,-120.1621352,39.1074071,"inlet",8942075,"dn"
"392","USGS-10336660",8941693,-120.1621352,39.1074071,"outlet",NA,"up"
"393","USGS-10336674",8941685,-120.2121377,39.1407401,"inlet",8942071,"dn"
"394","USGS-10336674",8941685,-120.2121377,39.1407401,"outlet",NA,"up"
"395","USGS-10336676",8941685,-120.1576913,39.1321292,"inlet",8942071,"dn"
"396","USGS-10336676",8941685,-120.1576913,39.1321292,"outlet",NA,"up"
"397","USGS-11303500",1897416,-121.2663293,37.6760406,"inlet",NA,"dn"
"398","USGS-11303500",1897416,-121.2663293,37.6760406,"outlet",NA,"up"
"399","USGS-11447650",15048349,-121.5013437,38.4560195,"inlet",NA,"dn"
"400","USGS-11447650",15048349,-121.5013437,38.4560195,"outlet",NA,"up"
"401","USGS-10336580",8943705,-120.0190718,38.796296,"inlet",NA,"dn"
"402","USGS-10336580",8943705,-120.0190718,38.796296,"outlet",NA,"up"
"403","USGS-103366092",8943677,-120.0271275,38.8485185,"inlet",8945243,"dn"
"404","USGS-103366092",8943677,-120.0271275,38.8485185,"outlet",NA,"up"
"405","CEDEN-PintoLake_Buoy2",17665485,-121.771,36.9547,"inlet",NA,"dn"
"406","CEDEN-PintoLake_Buoy2",17665485,-121.771,36.9547,"outlet",NA,"up"
"407","USGS-14201300",23801360,-122.8217596,45.1003982,"inlet",NA,"dn"
"408","USGS-14201300",23801360,-122.8217596,45.1003982,"outlet",NA,"up"
"409","USGS-14202300",23805162,-123.2917776,45.4673339,"inlet",NA,"dn"
"410","USGS-14202300",23805162,-123.2917776,45.4673339,"outlet",NA,"up"
"411","USGS-14202980",23805102,-123.200109,45.4692797,"inlet",NA,"dn"
"412","USGS-14202980",23805102,-123.200109,45.4692797,"outlet",23805110,"up"
"413","USGS-14203500",23805092,-123.124274,45.4748365,"inlet",NA,"dn"
"414","USGS-14203500",23805092,-123.124274,45.4748365,"outlet",NA,"up"
"415","USGS-14204530",23805050,-123.1156632,45.5106697,"inlet",NA,"dn"
"416","USGS-14204530",23805050,-123.1156632,45.5106697,"outlet",NA,"up"
"417","USGS-14204800",23805042,-123.0562173,45.5020597,"inlet",NA,"dn"
"418","USGS-14204800",23805042,-123.0562173,45.5020597,"outlet",NA,"up"
"419","USGS-14206200",23804940,-123.0106608,45.5198381,"inlet",NA,"dn"
"420","USGS-14206200",23804940,-123.0106608,45.5198381,"outlet",NA,"up"
"421","USGS-14206241",23804932,-122.9912157,45.5001163,"inlet",NA,"dn"
"422","USGS-14206241",23804932,-122.9912157,45.5001163,"outlet",NA,"up"
"423","USGS-14206295",23804938,-122.9514922,45.4901167,"inlet",NA,"dn"
"424","USGS-14206295",23804938,-122.9514922,45.4901167,"outlet",NA,"up"
"425","USGS-14206419",23805214,-122.8081555,45.5551168,"inlet",NA,"dn"
"426","USGS-14206419",23805214,-122.8081555,45.5551168,"outlet",NA,"up"
"427","USGS-14206435",23804894,-122.8995466,45.5206722,"inlet",NA,"dn"
"428","USGS-14206435",23804894,-122.8995466,45.5206722,"outlet",NA,"up"
"429","USGS-14206445",23804918,-122.9092692,45.5237277,"inlet",NA,"dn"
"430","USGS-14206445",23804918,-122.9092692,45.5237277,"outlet",NA,"up"
"431","USGS-14206450",23804884,-122.9478811,45.5023388,"inlet",NA,"dn"
"432","USGS-14206450",23804884,-122.9478811,45.5023388,"outlet",NA,"up"
"433","USGS-14206690",23804868,-122.9209346,45.4178952,"inlet",NA,"dn"
"434","USGS-14206690",23804868,-122.9209346,45.4178952,"outlet",NA,"up"
"435","USGS-14206740",23804866,-122.8517655,45.3881737,"inlet",NA,"dn"
"436","USGS-14206740",23804866,-122.8517655,45.3881737,"outlet",NA,"up"
"437","USGS-14206750",23805228,-122.8564876,45.3748404,"inlet",NA,"dn"
"438","USGS-14206750",23805228,-122.8564876,45.3748404,"outlet",NA,"up"
"439","USGS-14206925",23805284,-122.7748202,45.4709512,"inlet",NA,"dn"
"440","USGS-14206925",23805284,-122.7748202,45.4709512,"outlet",NA,"up"
"441","USGS-14206950",23805270,-122.7548185,45.403452,"inlet",23792815,"dn"
"442","USGS-14206950",23805270,-122.7548185,45.403452,"outlet",NA,"up"
"443","USGS-14206960",23804852,-122.7573183,45.3859522,"inlet",23792815,"dn"
"444","USGS-14206960",23804852,-122.7573183,45.3859522,"outlet",NA,"up"
"445","USGS-14207050",23804842,-122.6978721,45.3795639,"inlet",23792815,"dn"
"446","USGS-14207050",23804842,-122.6978721,45.3795639,"outlet",NA,"up"
"447","USGS-14207600",23804830,-122.654537,45.3395648,"inlet",23792815,"dn"
"448","USGS-14207600",23804830,-122.654537,45.3395648,"outlet",NA,"up"
"449","USGS-14211720",23815040,-122.6691667,45.5175,"inlet",NA,"dn"
"450","USGS-14211720",23815040,-122.6691667,45.5175,"outlet",23791015,"up"
"451","USGS-14246900",24520424,-123.1834539,46.1812214,"inlet",NA,"dn"
"452","USGS-14246900",24520424,-123.1834539,46.1812214,"outlet",NA,"up"
"453","USGS-453004122510301",23804898,-122.852045,45.5009505,"inlet",NA,"dn"
"454","USGS-453004122510301",23804898,-122.852045,45.5009505,"outlet",NA,"up"
"455","USGS-12119725",24538066,-122.1378999,47.6062108,"inlet",24538066,"dn"
"456","USGS-12119725",24538066,-122.1378999,47.6062108,"outlet",24538068,"up"
"457","USGS-12119730",24538066,-122.1428999,47.6000997,"inlet",24538066,"dn"
"458","USGS-12119730",24538066,-122.1428999,47.6000997,"outlet",24538068,"up"
"459","USGS-12120005",24538354,-122.1929006,47.6003771,"inlet",24538660,"dn"
"460","USGS-12120005",24538354,-122.1929006,47.6003771,"outlet",NA,"up"
"461","USGS-12505450",23107326,-120.186995,46.343463,"inlet",NA,"dn"
"462","USGS-12505450",23107326,-120.186995,46.343463,"outlet",NA,"up"
"463","WASIT-009",24274823,-122.136,48.2184,"inlet",NA,"dn"
"464","WASIT-009",24274823,-122.136,48.2184,"outlet",NA,"up"
"465","WASIT-016",24274665,-121.958,48.2785,"inlet",NA,"dn"
"466","WASIT-016",24274665,-121.958,48.2785,"outlet",NA,"up"
"467","WASIT-022",24274831,-122.226,48.2099,"inlet",NA,"dn"
"468","WASIT-022",24274831,-122.226,48.2099,"outlet",NA,"up"
"469","WASIT-207",24274373,-122.222,48.2087,"inlet",NA,"dn"
"470","WASIT-207",24274373,-122.222,48.2087,"outlet",NA,"up"
"471","WASIT-208",24275155,-122.224,48.2264,"inlet",NA,"dn"
"472","WASIT-208",24275155,-122.224,48.2264,"outlet",NA,"up"
"473","WASIT-210",24274443,-122.002,48.0979,"inlet",NA,"dn"
"474","WASIT-210",24274443,-122.002,48.0979,"outlet",NA,"up"
"475","WASIT-224",24275187,-122.186,48.2102,"inlet",NA,"dn"
"476","WASIT-224",24275187,-122.186,48.2102,"outlet",NA,"up"
"477","USGS-11074000",22563116,-117.6453296,33.8833488,"inlet",NA,"dn"
"478","USGS-11074000",22563116,-117.6453296,33.8833488,"outlet",22563416,"up"
"479","USGS-10336698",8942877,-119.9465774,39.2404632,"inlet",8942883,"dn"
"480","USGS-10336698",8942877,-119.9465774,39.2404632,"outlet",NA,"up"
"481","USGS-103366993",8942879,-119.9232439,39.258797,"inlet",8942895,"dn"
"482","USGS-103366993",8942879,-119.9232439,39.258797,"outlet",NA,"up"
"483","USGS-103366995",8942879,-119.9390773,39.2454634,"inlet",8942895,"dn"
"484","USGS-103366995",8942879,-119.9390773,39.2454634,"outlet",NA,"up"
"485","USGS-10336700",8942879,-119.9449106,39.2401855,"inlet",8942895,"dn"
"486","USGS-10336700",8942879,-119.9449106,39.2401855,"outlet",NA,"up"
"487","USGS-10336790",8945207,-119.9787926,38.93213,"inlet",8945243,"dn"
"488","USGS-10336790",8945207,-119.9787926,38.93213,"outlet",NA,"up"
"489","USGS-11264500",21609533,-119.5590514,37.731315,"inlet",NA,"dn"
"490","USGS-11264500",21609533,-119.5590514,37.731315,"outlet",21610781,"up"
"491","USGS-10336610",8944439,-119.9915706,38.9224078,"inlet",8945243,"dn"
"492","USGS-10336610",8944439,-119.9915706,38.9224078,"outlet",NA,"up"
"493","USGS-10336730",8942935,-119.9399057,39.0874081,"inlet",8942935,"dn"
"494","USGS-10336730",8942935,-119.9399057,39.0874081,"outlet",NA,"up"
"495","USGS-10336740",8942509,-119.9354605,39.0665748,"inlet",8942941,"dn"
"496","USGS-10336740",8942509,-119.9354605,39.0665748,"outlet",NA,"up"
"497","USGS-103367592",8944415,-119.9276805,38.9565745,"inlet",8945229,"dn"
"498","USGS-103367592",8944415,-119.9276805,38.9565745,"outlet",NA,"up"
"499","USGS-10336760",8944411,-119.937125,38.966019,"inlet",8945229,"dn"
"500","USGS-10336760",8944411,-119.937125,38.966019,"outlet",NA,"up"
"501","USGS-10336775",8944479,-119.9688917,38.9033944,"inlet",8945243,"dn"
"502","USGS-10336775",8944479,-119.9688917,38.9033944,"outlet",NA,"up"
"503","USGS-13154500",23275628,-115.2025,43.0022222,"inlet",NA,"dn"
"504","USGS-13154500",23275628,-115.2025,43.0022222,"outlet",24490652,"up"
"505","USGS-13213000",23398297,-116.9727778,43.7816667,"inlet",NA,"dn"
"506","USGS-13213000",23398297,-116.9727778,43.7816667,"outlet",NA,"up"
"507","USGS-12300110",22878865,-115.1809694,48.9896306,"inlet",22878865,"dn"
"508","USGS-12300110",22878865,-115.1809694,48.9896306,"outlet",NA,"up"
"509","USGS-12301830",22880941,-115.2321101,48.5849592,"inlet",22880941,"dn"
"510","USGS-12301830",22880941,-115.2321101,48.5849592,"outlet",NA,"up"
"511","USGS-12301919",22878299,-115.3101636,48.4119011,"inlet",22878299,"dn"
"512","USGS-12301919",22878299,-115.3101636,48.4119011,"outlet",22878331,"up"
"513","USGS-12301933",22878293,-115.3187194,48.4006639,"inlet",NA,"dn"
"514","USGS-12301933",22878293,-115.3187194,48.4006639,"outlet",22878297,"up"
"515","USGS-12466100",24407553,-119.5647553,46.9348604,"inlet",24407815,"dn"
"516","USGS-12466100",24407553,-119.5647553,46.9348604,"outlet",NA,"up"
"517","USGS-12472300",24407553,-119.5428093,46.9148605,"inlet",24407815,"dn"
"518","USGS-12472300",24407553,-119.5428093,46.9148605,"outlet",NA,"up"
"519","USGS-12472350",24407553,-119.5433649,46.9159717,"inlet",24407815,"dn"
"520","USGS-12472350",24407553,-119.5433649,46.9159717,"outlet",NA,"up"
"521","USGS-12473740",24415760,-119.0500081,46.7295846,"inlet",24417510,"dn"
"522","USGS-12473740",24415760,-119.0500081,46.7295846,"outlet",NA,"up"
"523","USGS-12510500",947030106,-119.4780794,46.2534675,"inlet",NA,"dn"
"524","USGS-12510500",947030106,-119.4780794,46.2534675,"outlet",NA,"up"
"525","USGS-09429490",10005008,-114.468111,32.8849361,"inlet",21412853,"dn"
"526","USGS-09429490",10005008,-114.468111,32.8849361,"outlet",10004966,"up"
"527","USGS-09498500",22442058,-110.9215037,33.6194949,"inlet",22442086,"dn"
"528","USGS-09498500",22442058,-110.9215037,33.6194949,"outlet",NA,"up"
"529","USGS-09522000",21412711,-114.7188444,32.7186587,"inlet",NA,"dn"
"530","USGS-09522000",21412711,-114.7188444,32.7186587,"outlet",21412649,"up"
"531","USGS-09380000",20733845,-111.5878722,36.8643333,"inlet",NA,"dn"
"532","USGS-09380000",20733845,-111.5878722,36.8643333,"outlet",NA,"up"
"533","USGS-09419700",22071208,-114.9858276,36.0874754,"inlet",NA,"dn"
"534","USGS-09419700",22071208,-114.9858276,36.0874754,"outlet",NA,"up"
"535","USGS-09421500",21434295,-114.7385936,36.0152585,"inlet",NA,"dn"
"536","USGS-09421500",21434295,-114.7385936,36.0152585,"outlet",NA,"up"
"537","USGS-13092747",24491020,-114.4947222,42.5625,"inlet",NA,"dn"
"538","USGS-13092747",24491020,-114.4947222,42.5625,"outlet",NA,"up"
"539","USGS-10141000",10273232,-112.0918866,41.2782765,"inlet",10273276,"dn"
"540","USGS-10141000",10273232,-112.0918866,41.2782765,"outlet",10273258,"up"
"541","USGS-10168000",10389562,-111.898861,40.6643056,"inlet",NA,"dn"
"542","USGS-10168000",10389562,-111.898861,40.6643056,"outlet",NA,"up"
"543","USGS-10171000",10390290,-111.9232703,40.7335574,"inlet",NA,"dn"
"544","USGS-10171000",10390290,-111.9232703,40.7335574,"outlet",NA,"up"
"545","USGS-405356112205601",7914006,-112.3496756,40.89883,"inlet",7914006,"dn"
"546","USGS-405356112205601",7914006,-112.3496756,40.89883,"outlet",NA,"up"
"547","USGS-410644112382601",946020032,-112.641357,41.1121562,"inlet",946020032,"dn"
"548","USGS-410644112382601",946020032,-112.641357,41.1121562,"outlet",NA,"up"
"549","USGS-411116112244401",7913960,-112.4130094,41.1877149,"inlet",7913960,"dn"
"550","USGS-411116112244401",7913960,-112.4130094,41.1877149,"outlet",NA,"up"
"551","USGS-09211200",18312556,-110.0498056,42.0209722,"inlet",NA,"dn"
"552","USGS-09211200",18312556,-110.0498056,42.0209722,"outlet",18355241,"up"
"553","1119USBR_WQX-CSP111",24491294,-114.0169444,42.5219444,"inlet",NA,"dn"
"554","1119USBR_WQX-CSP111",24491294,-114.0169444,42.5219444,"outlet",NA,"up"
"555","USGS-08358400",17813236,-106.997,33.6790833,"inlet",NA,"dn"
"556","USGS-08358400",17813236,-106.997,33.6790833,"outlet",NA,"up"
"557","USGS-08364000",943030230,-106.5408218,31.8028849,"inlet",NA,"dn"
"558","USGS-08364000",943030230,-106.5408218,31.8028849,"outlet",NA,"up"
"559","USGS-08251500",17900441,-105.7569444,37.0786111,"inlet",NA,"dn"
"560","USGS-08251500",17900441,-105.7569444,37.0786111,"outlet",NA,"up"
"561","USGS-09163500",3176490,-109.0270546,39.1327605,"inlet",NA,"dn"
"562","USGS-09163500",3176490,-109.0270546,39.1327605,"outlet",NA,"up"
"563","USGS-08313000",17865930,-106.1424444,35.8745,"inlet",NA,"dn"
"564","USGS-08313000",17865930,-106.1424444,35.8745,"outlet",NA,"up"
"565","USGS-06733000",12936,-105.513887,40.378317,"inlet",13650,"dn"
"566","USGS-06733000",12936,-105.513887,40.378317,"outlet",NA,"up"
"567","USGS-06734900",13560,-105.4737131,40.3737643,"inlet",NA,"dn"
"568","USGS-06734900",13560,-105.4737131,40.3737643,"outlet",13654,"up"
"569","USGS-06736700",13544,-105.250542,40.4149838,"inlet",NA,"dn"
"570","USGS-06736700",13544,-105.250542,40.4149838,"outlet",13654,"up"
"571","USGS-06737500",2900925,-105.1688703,40.5999823,"inlet",2900925,"dn"
"572","USGS-06737500",2900925,-105.1688703,40.5999823,"outlet",2900929,"up"
"573","USGS-06741510",12932,-105.0610909,40.3785946,"inlet",NA,"dn"
"574","USGS-06741510",12932,-105.0610909,40.3785946,"outlet",NA,"up"
"575","USGS-06741520",940190143,-105.0297008,40.3833167,"inlet",NA,"dn"
"576","USGS-06741520",940190143,-105.0297008,40.3833167,"outlet",NA,"up"
"577","USGS-06742500",13776,-105.2119304,40.324429,"inlet",13776,"dn"
"578","USGS-06742500",13776,-105.2119304,40.324429,"outlet",NA,"up"
"579","USGS-06752260",2900003,-105.0692222,40.5880833,"inlet",NA,"dn"
"580","USGS-06752260",2900003,-105.0692222,40.5880833,"outlet",NA,"up"
"581","USGS-09013000",13606,-105.5780567,40.327762,"inlet",13650,"dn"
"582","USGS-09013000",13606,-105.5780567,40.327762,"outlet",NA,"up"
"583","USGS-09018500",1234577,-105.8649,40.1497222,"inlet",1234577,"dn"
"584","USGS-09018500",1234577,-105.8649,40.1497222,"outlet",1234573,"up"
"585","USGS-09041090",1231205,-106.4225335,40.2024844,"inlet",NA,"dn"
"586","USGS-09041090",1231205,-106.4225335,40.2024844,"outlet",NA,"up"
"587","USGS-09041400",1231609,-106.4139212,40.1085963,"inlet",NA,"dn"
"588","USGS-09041400",1231609,-106.4139212,40.1085963,"outlet",NA,"up"
"589","USGS-09066510",1319426,-106.447808,39.6094305,"inlet",NA,"dn"
"590","USGS-09066510",1319426,-106.447808,39.6094305,"outlet",NA,"up"
"591","USGS-09069000",1319096,-106.9522665,39.6499851,"inlet",NA,"dn"
"592","USGS-09069000",1319096,-106.9522665,39.6499851,"outlet",NA,"up"
"593","USGS-402114105350101",13584,-105.5841679,40.3538729,"inlet",13650,"dn"
"594","USGS-402114105350101",13584,-105.5841679,40.3538729,"outlet",NA,"up"
"595","USGS-402245105302300",12928,-105.5069423,40.3791504,"inlet",13650,"dn"
"596","USGS-402245105302300",12928,-105.5069423,40.3791504,"outlet",NA,"up"
"597","USGS-402249105282000",13560,-105.4727742,40.3802615,"inlet",NA,"dn"
"598","USGS-402249105282000",13560,-105.4727742,40.3802615,"outlet",13654,"up"
"599","USGS-09217010",10036728,-109.4387455,41.496076,"inlet",10036284,"dn"
"600","USGS-09217010",10036728,-109.4387455,41.496076,"outlet",NA,"up"
"601","USGS-06324500",5387929,-105.8783778,45.0571972,"inlet",NA,"dn"
"602","USGS-06324500",5387929,-105.8783778,45.0571972,"outlet",NA,"up"
"603","USGS-06326500",9826284,-105.3103306,46.4294361,"inlet",NA,"dn"
"604","USGS-06326500",9826284,-105.3103306,46.4294361,"outlet",NA,"up"
"605","USGS-08377200",285292,-101.7559523,29.7807569,"inlet",NA,"dn"
"606","USGS-08377200",285292,-101.7559523,29.7807569,"outlet",NA,"up"
"607","USGS-08447410",334022,-101.4462223,29.8029823,"inlet",NA,"dn"
"608","USGS-08447410",334022,-101.4462223,29.8029823,"outlet",334002,"up"
"609","USGS-381559104465500",952537,-104.7824795,38.2663918,"inlet",952537,"dn"
"610","USGS-381559104465500",952537,-104.7824795,38.2663918,"outlet",NA,"up"
"611","USGS-381602104435200",952543,-104.7316446,38.2672251,"inlet",952543,"dn"
"612","USGS-381602104435200",952543,-104.7316446,38.2672251,"outlet",952545,"up"
"613","USGS-06713500",233727,-104.9999817,39.7424868,"inlet",NA,"dn"
"614","USGS-06713500",233727,-104.9999817,39.7424868,"outlet",230705,"up"
"615","USGS-06754000",226565,-104.5627366,40.4119253,"inlet",NA,"dn"
"616","USGS-06754000",226565,-104.5627366,40.4119253,"outlet",226863,"up"
"617","USGS-06686000",17515890,-102.6258333,41.4886111,"inlet",NA,"dn"
"618","USGS-06686000",17515890,-102.6258333,41.4886111,"outlet",17510260,"up"
"619","USGS-06185500",3012079,-104.4733,48.1235,"inlet",NA,"dn"
"620","USGS-06185500",3012079,-104.4733,48.1235,"outlet",NA,"up"
"621","USGS-06329500",21871785,-104.1554111,47.6774139,"inlet",NA,"dn"
"622","USGS-06329500",21871785,-104.1554111,47.6774139,"outlet",NA,"up"
"623","USGS-05114000",14046345,-101.9582209,48.9900156,"inlet",NA,"dn"
"624","USGS-05114000",14046345,-101.9582209,48.9900156,"outlet",14043155,"up"
"625","USGS-05120000",14172523,-100.7295863,48.1597293,"inlet",NA,"dn"
"626","USGS-05120000",14172523,-100.7295863,48.1597293,"outlet",NA,"up"
"627","USGS-05124000",939010254,-100.9584889,48.9964079,"inlet",NA,"dn"
"628","USGS-05124000",939010254,-100.9584889,48.9964079,"outlet",14169901,"up"
"629","USGS-06338490",14519773,-101.4309953,47.5022218,"inlet",NA,"dn"
"630","USGS-06338490",14519773,-101.4309953,47.5022218,"outlet",NA,"up"
"631","USGS-06434500",5455082,-103.8235357,44.7038734,"inlet",NA,"dn"
"632","USGS-06434500",5455082,-103.8235357,44.7038734,"outlet",NA,"up"
"633","USGS-06437000",5454116,-103.1368464,44.5130418,"inlet",NA,"dn"
"634","USGS-06437000",5454116,-103.1368464,44.5130418,"outlet",NA,"up"
"635","USGS-08116650",3124642,-95.5824448,29.3496858,"inlet",NA,"dn"
"636","USGS-08116650",3124642,-95.5824448,29.3496858,"outlet",NA,"up"
"637","USGS-08475000",626148,-97.454426,25.8767479,"inlet",NA,"dn"
"638","USGS-08475000",626148,-97.454426,25.8767479,"outlet",NA,"up"
"639","USGS-07331000",430522,-96.9758447,34.2334272,"inlet",NA,"dn"
"640","USGS-07331000",430522,-96.9758447,34.2334272,"outlet",NA,"up"
"641","USGS-07331600",8350531,-96.5633264,33.8189912,"inlet",NA,"dn"
"642","USGS-07331600",8350531,-96.5633264,33.8189912,"outlet",426416,"up"
"643","USGS-07308500",13971012,-98.5317234,34.1100933,"inlet",NA,"dn"
"644","USGS-07308500",13971012,-98.5317234,34.1100933,"outlet",NA,"up"
"645","USGS-08057200",1260353,-96.7566664,32.8892921,"inlet",1260401,"dn"
"646","USGS-08057200",1260353,-96.7566664,32.8892921,"outlet",NA,"up"
"647","USGS-08057410",1260375,-96.7358319,32.7076314,"inlet",NA,"dn"
"648","USGS-08057410",1260375,-96.7358319,32.7076314,"outlet",NA,"up"
"649","USGS-08155500",5781893,-97.7713947,30.2635417,"inlet",5781893,"dn"
"650","USGS-08155500",5781893,-97.7713947,30.2635417,"outlet",NA,"up"
"651","USGS-295516095080801",1469612,-95.135764,29.921333,"inlet",1469612,"dn"
"652","USGS-295516095080801",1469612,-95.135764,29.921333,"outlet",1469610,"up"
"653","USGS-302127095335501",1468386,-95.5654987,30.3577077,"inlet",1468386,"dn"
"654","USGS-302127095335501",1468386,-95.5654987,30.3577077,"outlet",1468384,"up"
"661","TCEQMAIN-11264",1440495,-95.0917,29.7556,"inlet",NA,"dn"
"662","TCEQMAIN-11264",1440495,-95.0917,29.7556,"outlet",NA,"up"
