"","site","comid","lon","lat","inletoutlet","tocomid","direction"
"4240","USGS-14206443",23805254,-122.9348254,45.5240053,"outlet",NA,"up"
"4241","USGS-14206445",23804918,-122.9092692,45.5237277,"inlet",NA,"dn"
"4242","USGS-14206445",23804918,-122.9092692,45.5237277,"outlet",NA,"up"
"4243","USGS-14206450",23804884,-122.9478811,45.5023388,"inlet",NA,"dn"
"4244","USGS-14206450",23804884,-122.9478811,45.5023388,"outlet",NA,"up"
"4245","USGS-14206500",23804876,-122.9512138,45.4498392,"inlet",NA,"dn"
"4246","USGS-14206500",23804876,-122.9512138,45.4498392,"outlet",NA,"up"
"4247","USGS-14206670",23805314,-122.9384349,45.4012285,"inlet",NA,"dn"
"4248","USGS-14206670",23805314,-122.9384349,45.4012285,"outlet",23805320,"up"
"4249","USGS-14206690",23804868,-122.9209346,45.4178952,"inlet",NA,"dn"
"4250","USGS-14206690",23804868,-122.9209346,45.4178952,"outlet",NA,"up"
"4251","USGS-14206740",23804866,-122.8517655,45.3881737,"inlet",NA,"dn"
"4252","USGS-14206740",23804866,-122.8517655,45.3881737,"outlet",NA,"up"
"4253","USGS-14206750",23805228,-122.8564876,45.3748404,"inlet",NA,"dn"
"4254","USGS-14206750",23805228,-122.8564876,45.3748404,"outlet",NA,"up"
"4255","USGS-14206785",23804864,-122.7984307,45.3942851,"inlet",NA,"dn"
"4256","USGS-14206785",23804864,-122.7984307,45.3942851,"outlet",NA,"up"
"4257","USGS-14206925",23805284,-122.7748202,45.4709512,"inlet",NA,"dn"
"4258","USGS-14206925",23805284,-122.7748202,45.4709512,"outlet",NA,"up"
"4259","USGS-14206928",23805282,-122.7964872,45.4573401,"inlet",NA,"dn"
"4260","USGS-14206928",23805282,-122.7964872,45.4573401,"outlet",NA,"up"
"4261","USGS-14206933",23805900,-122.7637084,45.4498404,"inlet",NA,"dn"
"4262","USGS-14206933",23805900,-122.7637084,45.4498404,"outlet",NA,"up"
"4263","USGS-14206938",23805970,-122.7998203,45.4348403,"inlet",NA,"dn"
"4264","USGS-14206938",23805970,-122.7998203,45.4348403,"outlet",23805954,"up"
"4265","USGS-14206950",23805270,-122.7548185,45.403452,"inlet",23792815,"dn"
"4266","USGS-14206950",23805270,-122.7548185,45.403452,"outlet",NA,"up"
"4267","USGS-14206960",23804852,-122.7573183,45.3859522,"inlet",23792815,"dn"
"4268","USGS-14206960",23804852,-122.7573183,45.3859522,"outlet",NA,"up"
"4269","USGS-14207050",23804842,-122.6978721,45.3795639,"inlet",23792815,"dn"
"4270","USGS-14207050",23804842,-122.6978721,45.3795639,"outlet",NA,"up"
"4271","USGS-14207500",23804832,-122.6762044,45.3506756,"inlet",23792815,"dn"
"4272","USGS-14207500",23804832,-122.6762044,45.3506756,"outlet",NA,"up"
"4273","USGS-14207600",23804830,-122.654537,45.3395648,"inlet",23792815,"dn"
"4274","USGS-14207600",23804830,-122.654537,45.3395648,"outlet",NA,"up"
"4275","USGS-14211720",23815040,-122.6691667,45.5175,"inlet",NA,"dn"
"4276","USGS-14211720",23815040,-122.6691667,45.5175,"outlet",23791015,"up"
"4277","USGS-14246900",24520424,-123.1834539,46.1812214,"inlet",NA,"dn"
"4278","USGS-14246900",24520424,-123.1834539,46.1812214,"outlet",NA,"up"
"4279","USGS-14247400",24520706,-123.4317959,46.1956657,"inlet",NA,"dn"
"4280","USGS-14247400",24520706,-123.4317959,46.1956657,"outlet",NA,"up"
"4281","USGS-14301000",23871899,-123.755405,45.7039986,"inlet",NA,"dn"
"4282","USGS-14301000",23871899,-123.755405,45.7039986,"outlet",NA,"up"
"4283","USGS-452109122531101",23806108,-122.8863944,45.3525222,"inlet",NA,"dn"
"4284","USGS-452109122531101",23806108,-122.8863944,45.3525222,"outlet",NA,"up"
"4285","USGS-452220122473401",23806158,-122.7928417,45.3722806,"inlet",23792815,"dn"
"4286","USGS-452220122473401",23806158,-122.7928417,45.3722806,"outlet",23806182,"up"
"4287","USGS-452301122442301",23806050,-122.7397639,45.3836722,"inlet",23792815,"dn"
"4288","USGS-452301122442301",23806050,-122.7397639,45.3836722,"outlet",NA,"up"
"4289","USGS-452355122470500",23804864,-122.7847722,45.3984861,"inlet",NA,"dn"
"4290","USGS-452355122470500",23804864,-122.7847722,45.3984861,"outlet",NA,"up"
"4291","USGS-452547122465900",23805980,-122.7842642,45.4295627,"inlet",NA,"dn"
"4292","USGS-452547122465900",23805980,-122.7842642,45.4295627,"outlet",NA,"up"
"4293","USGS-452637123142501",23805158,-123.2402722,45.4437389,"inlet",NA,"dn"
"4294","USGS-452637123142501",23805158,-123.2402722,45.4437389,"outlet",NA,"up"
"4295","USGS-452756122502501",23805876,-122.84015,45.4655528,"inlet",NA,"dn"
"4296","USGS-452756122502501",23805876,-122.84015,45.4655528,"outlet",NA,"up"
"4297","USGS-452844122495001",23805854,-122.830636,45.4790139,"inlet",NA,"dn"
"4298","USGS-452844122495001",23805854,-122.830636,45.4790139,"outlet",NA,"up"
"4299","USGS-453004122510301",23804898,-122.852045,45.5009505,"inlet",NA,"dn"
"4300","USGS-453004122510301",23804898,-122.852045,45.5009505,"outlet",NA,"up"
"4301","USGS-453020122501501",23804912,-122.8374444,45.5056417,"inlet",NA,"dn"
"4302","USGS-453020122501501",23804912,-122.8374444,45.5056417,"outlet",NA,"up"
"4303","USGS-453026123063401",23805050,-123.1093667,45.5071472,"inlet",NA,"dn"
"4304","USGS-453026123063401",23805050,-123.1093667,45.5071472,"outlet",NA,"up"
"4305","USGS-453030122560101",23804886,-122.9335,45.5081944,"inlet",NA,"dn"
"4306","USGS-453030122560101",23804886,-122.9335,45.5081944,"outlet",NA,"up"
"4307","USGS-453115122530801",23805212,-122.8855806,45.5207528,"inlet",NA,"dn"
"4308","USGS-453115122530801",23805212,-122.8855806,45.5207528,"outlet",NA,"up"
"4309","USGS-453115122542701",23804894,-122.90745,45.5207028,"inlet",NA,"dn"
"4310","USGS-453115122542701",23804894,-122.90745,45.5207028,"outlet",NA,"up"
"4311","USGS-453158123001701",23804942,-123.0046972,45.5326833,"inlet",NA,"dn"
"4312","USGS-453158123001701",23804942,-123.0046972,45.5326833,"outlet",NA,"up"
"4313","USGS-453214122512501",23805212,-122.856861,45.5371111,"inlet",NA,"dn"
"4314","USGS-453214122512501",23805212,-122.856861,45.5371111,"outlet",NA,"up"
"4315","USGS-453229123101101",23805052,-123.1695889,45.5413111,"inlet",NA,"dn"
"4316","USGS-453229123101101",23805052,-123.1695889,45.5413111,"outlet",NA,"up"
"4317","USGS-453232122553401",23805254,-122.9259972,45.5420861,"inlet",NA,"dn"
"4318","USGS-453232122553401",23805254,-122.9259972,45.5420861,"outlet",NA,"up"
"4319","USGS-453249122494701",23805212,-122.8296917,45.5470222,"inlet",NA,"dn"
"4320","USGS-453249122494701",23805212,-122.8296917,45.5470222,"outlet",NA,"up"
"4321","USGS-453321122483401",23805214,-122.809436,45.55585,"inlet",NA,"dn"
"4322","USGS-453321122483401",23805214,-122.809436,45.55585,"outlet",NA,"up"
"4323","USGS-453339122481301",23805214,-122.803725,45.5608917,"inlet",NA,"dn"
"4324","USGS-453339122481301",23805214,-122.803725,45.5608917,"outlet",NA,"up"
"4325","USGS-12013500",23864616,-123.6526584,46.6509342,"inlet",NA,"dn"
"4326","USGS-12013500",23864616,-123.6526584,46.6509342,"outlet",NA,"up"
"4327","USGS-12031000",23856673,-123.3143194,46.9392638,"inlet",23856669,"dn"
"4328","USGS-12031000",23856673,-123.3143194,46.9392638,"outlet",NA,"up"
"4329","USGS-12035000",23856727,-123.4948838,47.0006512,"inlet",NA,"dn"
"4330","USGS-12035000",23856727,-123.4948838,47.0006512,"outlet",NA,"up"
"4331","USGS-12039300",23844821,-123.624344,47.5959212,"inlet",NA,"dn"
"4332","USGS-12039300",23844821,-123.624344,47.5959212,"outlet",NA,"up"
"4333","USGS-12040500",23844955,-124.3157457,47.5378588,"inlet",NA,"dn"
"4334","USGS-12040500",23844955,-124.3157457,47.5378588,"outlet",NA,"up"
"4335","USGS-12045500",23997080,-123.5832462,48.0548114,"inlet",23997062,"dn"
"4336","USGS-12045500",23997080,-123.5832462,48.0548114,"outlet",23997112,"up"
"4337","USGS-12056500",24285534,-123.3298868,47.5142567,"inlet",24285530,"dn"
"4338","USGS-12056500",24285534,-123.3298868,47.5142567,"outlet",NA,"up"
"4339","USGS-12057000",24285520,-123.223492,47.4234249,"inlet",24285520,"dn"
"4340","USGS-12057000",24285520,-123.223492,47.4234249,"outlet",24285522,"up"
"4341","USGS-12058600",24285514,-123.2004353,47.397592,"inlet",24285514,"dn"
"4342","USGS-12058600",24285514,-123.2004353,47.397592,"outlet",24285520,"up"
"4343","USGS-12061500",24285494,-123.1770995,47.3098151,"inlet",NA,"dn"
"4344","USGS-12061500",24285494,-123.1770995,47.3098151,"outlet",NA,"up"
"4345","USGS-12083400",24282066,-122.1920545,46.7628844,"inlet",24282066,"dn"
"4346","USGS-12083400",24282066,-122.1920545,46.7628844,"outlet",24282068,"up"
"4347","USGS-12085000",24282042,-122.311502,46.802327,"inlet",24282042,"dn"
"4348","USGS-12085000",24282042,-122.311502,46.802327,"outlet",24282044,"up"
"4349","USGS-12085500",24282036,-122.3048356,46.8228822,"inlet",NA,"dn"
"4350","USGS-12085500",24282036,-122.3048356,46.8228822,"outlet",24282038,"up"
"4351","USGS-12086500",24282032,-122.3292809,46.8392705,"inlet",NA,"dn"
"4352","USGS-12086500",24282032,-122.3292809,46.8392705,"outlet",24282038,"up"
"4353","USGS-12101500",23980375,-122.3270652,47.2084336,"inlet",NA,"dn"
"4354","USGS-12101500",23980375,-122.3270652,47.2084336,"outlet",NA,"up"
"4355","USGS-12112600",23977806,-122.165396,47.3123229,"inlet",NA,"dn"
"4356","USGS-12112600",23977806,-122.165396,47.3123229,"outlet",NA,"up"
"4357","USGS-12113390",23977620,-122.2587333,47.4789861,"inlet",NA,"dn"
"4358","USGS-12113390",23977620,-122.2587333,47.4789861,"outlet",NA,"up"
"4359","USGS-12119725",24538066,-122.1378999,47.6062108,"inlet",24538066,"dn"
"4360","USGS-12119725",24538066,-122.1378999,47.6062108,"outlet",24538068,"up"
"4361","USGS-12119730",24538066,-122.1428999,47.6000997,"inlet",24538066,"dn"
"4362","USGS-12119730",24538066,-122.1428999,47.6000997,"outlet",24538068,"up"
"4363","USGS-12120005",24538354,-122.1929006,47.6003771,"inlet",24538660,"dn"
"4364","USGS-12120005",24538354,-122.1929006,47.6003771,"outlet",NA,"up"
"4365","USGS-12126500",24538042,-122.2109588,47.755376,"inlet",24537888,"dn"
"4366","USGS-12126500",24538042,-122.2109588,47.755376,"outlet",24538056,"up"
"4367","USGS-12128000",24538282,-122.2762368,47.6956538,"inlet",24538652,"dn"
"4368","USGS-12128000",24538282,-122.2762368,47.6956538,"outlet",NA,"up"
"4369","USGS-12149000",23970199,-121.9253969,47.665934,"inlet",NA,"dn"
"4370","USGS-12149000",23970199,-121.9253969,47.665934,"outlet",NA,"up"
"4371","USGS-12150800",24279086,-122.048459,47.830932,"inlet",NA,"dn"
"4372","USGS-12150800",24279086,-122.048459,47.830932,"outlet",NA,"up"
"4373","USGS-12167700",24274377,-122.2104233,48.1964884,"inlet",NA,"dn"
"4374","USGS-12167700",24274377,-122.2104233,48.1964884,"outlet",NA,"up"
"4375","USGS-12194000",24270512,-121.770974,48.5242806,"inlet",NA,"dn"
"4376","USGS-12194000",24270512,-121.770974,48.5242806,"outlet",NA,"up"
"4377","USGS-12200500",24270288,-122.3354369,48.4448278,"inlet",NA,"dn"
"4378","USGS-12200500",24270288,-122.3354369,48.4448278,"outlet",NA,"up"
"4379","USGS-12201500",24534294,-122.3382169,48.5459413,"inlet",NA,"dn"
"4380","USGS-12201500",24534294,-122.3382169,48.5459413,"outlet",NA,"up"
"4381","USGS-12210700",23955918,-122.2943258,48.8417821,"inlet",NA,"dn"
"4382","USGS-12210700",23955918,-122.2943258,48.8417821,"outlet",NA,"up"
"4383","USGS-12213140",23955772,-122.5798947,48.8192763,"inlet",NA,"dn"
"4384","USGS-12213140",23955772,-122.5798947,48.8192763,"outlet",NA,"up"
"4385","USGS-12447390",24384943,-120.1459245,48.8229245,"inlet",NA,"dn"
"4386","USGS-12447390",24384943,-120.1459245,48.8229245,"outlet",NA,"up"
"4387","USGS-12479500",947030172,-120.9470269,47.1912308,"inlet",NA,"dn"
"4388","USGS-12479500",947030172,-120.9470269,47.1912308,"outlet",24126093,"up"
"4389","USGS-12484500",24125193,-120.480067,46.8626264,"inlet",NA,"dn"
"4390","USGS-12484500",24125193,-120.480067,46.8626264,"outlet",NA,"up"
"4391","USGS-12499000",24422607,-120.5206216,46.6281821,"inlet",NA,"dn"
"4392","USGS-12499000",24422607,-120.5206216,46.6281821,"outlet",NA,"up"
"4393","USGS-12500450",23101142,-120.4672855,46.5342938,"inlet",NA,"dn"
"4394","USGS-12500450",23101142,-120.4672855,46.5342938,"outlet",NA,"up"
"4395","USGS-12503950",23099826,-120.453118,46.5059606,"inlet",NA,"dn"
"4396","USGS-12503950",23099826,-120.453118,46.5059606,"outlet",NA,"up"
"4397","USGS-12505450",23107326,-120.186995,46.343463,"inlet",NA,"dn"
"4398","USGS-12505450",23107326,-120.186995,46.343463,"outlet",NA,"up"
"4399","USGS-12508850",23107344,-120.0197646,46.2506866,"inlet",NA,"dn"
"4400","USGS-12508850",23107344,-120.0197646,46.2506866,"outlet",NA,"up"
"4401","USGS-14113000",23662979,-121.2100714,45.756511,"inlet",NA,"dn"
"4402","USGS-14113000",23662979,-121.2100714,45.756511,"outlet",NA,"up"
"4403","USGS-14128500",24504904,-121.794799,45.7267837,"inlet",NA,"dn"
"4404","USGS-14128500",24504904,-121.794799,45.7267837,"outlet",NA,"up"
"4405","USGS-14211925",23736311,-122.6987095,45.6740052,"inlet",23736311,"dn"
"4406","USGS-14211925",23736311,-122.6987095,45.6740052,"outlet",23736313,"up"
"4407","USGS-14211940",23736311,-122.7062098,45.6881717,"inlet",23736311,"dn"
"4408","USGS-14211940",23736311,-122.7062098,45.6881717,"outlet",23736313,"up"
"4409","USGS-14211955",23736309,-122.7206547,45.7031714,"inlet",23736309,"dn"
"4410","USGS-14211955",23736309,-122.7206547,45.7031714,"outlet",23736311,"up"
"4411","USGS-14220500",24241843,-122.5639899,45.9517789,"inlet",24241843,"dn"
"4412","USGS-14220500",24241843,-122.5639899,45.9517789,"outlet",24241845,"up"
"4413","USGS-14233400",24249014,-122.0987075,46.4701107,"inlet",24249008,"dn"
"4414","USGS-14233400",24249014,-122.0987075,46.4701107,"outlet",NA,"up"
"4415","USGS-14234800",24248994,-122.4248314,46.5351078,"inlet",24248994,"dn"
"4416","USGS-14234800",24248994,-122.4248314,46.5351078,"outlet",24248996,"up"
"4417","USGS-14237800",24248950,-122.5876123,46.5034409,"inlet",24248950,"dn"
"4418","USGS-14237800",24248950,-122.5876123,46.5034409,"outlet",24248952,"up"
"4419","USGS-14237900",24248950,-122.5878901,46.5039965,"inlet",24248950,"dn"
"4420","USGS-14237900",24248950,-122.5878901,46.5039965,"outlet",24248952,"up"
"4421","USGS-14238800",24248896,-122.8442829,46.4384417,"inlet",NA,"dn"
"4422","USGS-14238800",24248896,-122.8442829,46.4384417,"outlet",24248950,"up"
"4423","USGS-14242700",24248514,-122.909004,46.3192768,"inlet",NA,"dn"
"4424","USGS-14242700",24248514,-122.909004,46.3192768,"outlet",NA,"up"
"4425","USGS-14243000",24248512,-122.9145587,46.2748332,"inlet",NA,"dn"
"4426","USGS-14243000",24248512,-122.9145587,46.2748332,"outlet",NA,"up"
"4427","USGS-14244200",24248478,-122.914278,46.1453901,"inlet",NA,"dn"
"4428","USGS-14244200",24248478,-122.914278,46.1453901,"outlet",NA,"up"
"4429","USGS-471418122121102",23981259,-122.1762556,47.2214222,"inlet",NA,"dn"
"4430","USGS-471418122121102",23981259,-122.1762556,47.2214222,"outlet",NA,"up"
"4431","USGS-473542122083001",24538340,-122.1428998,47.5948219,"inlet",24538660,"dn"
"4432","USGS-473542122083001",24538340,-122.1428998,47.5948219,"outlet",NA,"up"
"4433","USGS-473544122083001",24538340,-122.1428998,47.5953775,"inlet",24538660,"dn"
"4434","USGS-473544122083001",24538340,-122.1428998,47.5953775,"outlet",NA,"up"
"4435","USGS-473602122113002",24538354,-122.1929006,47.6003771,"inlet",24538660,"dn"
"4436","USGS-473602122113002",24538354,-122.1929006,47.6003771,"outlet",NA,"up"
"4437","1119USBR_WQX-YAV364",23106422,-120.1325555,46.2598888,"inlet",NA,"dn"
"4438","1119USBR_WQX-YAV364",23106422,-120.1325555,46.2598888,"outlet",NA,"up"
"4439","1119USBR_WQX-YAV365",23100242,-120.1377222,46.2756111,"inlet",NA,"dn"
"4440","1119USBR_WQX-YAV365",23100242,-120.1377222,46.2756111,"outlet",NA,"up"
"4441","1119USBR_WQX-YAV367",23100020,-120.19825,46.3144444,"inlet",NA,"dn"
"4442","1119USBR_WQX-YAV367",23100020,-120.19825,46.3144444,"outlet",23105454,"up"
"4443","1119USBR_WQX-YAV368",23106414,-120.1986944,46.3310555,"inlet",NA,"dn"
"4444","1119USBR_WQX-YAV368",23106414,-120.1986944,46.3310555,"outlet",NA,"up"
"4445","1119USBR_WQX-YAV369",23103340,-120.2295,46.3365833,"inlet",NA,"dn"
"4446","1119USBR_WQX-YAV369",23103340,-120.2295,46.3365833,"outlet",NA,"up"
"4447","1119USBR_WQX-YAV372",23105424,-120.24875,46.3680277,"inlet",NA,"dn"
"4448","1119USBR_WQX-YAV372",23105424,-120.24875,46.3680277,"outlet",NA,"up"
"4449","1119USBR_WQX-YAV375",23106042,-120.6001388,46.3760555,"inlet",23105454,"dn"
"4450","1119USBR_WQX-YAV375",23106042,-120.6001388,46.3760555,"outlet",NA,"up"
"4451","1119USBR_WQX-YAV384",23099836,-120.4773888,46.5181944,"inlet",NA,"dn"
"4452","1119USBR_WQX-YAV384",23099836,-120.4773888,46.5181944,"outlet",NA,"up"
"4453","11NPSWRD_WQX-OLYM_UW_WTGR",23839648,-123.9991667,47.8321389,"inlet",NA,"dn"
"4454","11NPSWRD_WQX-OLYM_UW_WTGR",23839648,-123.9991667,47.8321389,"outlet",NA,"up"
"4455","11NPSWRD_WQX-OLYM_UW_WTQP",23839648,-123.9991667,47.8321389,"inlet",NA,"dn"
"4456","11NPSWRD_WQX-OLYM_UW_WTQP",23839648,-123.9991667,47.8321389,"outlet",NA,"up"
"4457","NOOKSACK_WQX-SW09",23956234,-122.154,48.8384,"inlet",NA,"dn"
"4458","NOOKSACK_WQX-SW09",23956234,-122.154,48.8384,"outlet",NA,"up"
"4459","SAMISHINDIAN_WQX-CK1A",23990803,-122.6,48.44,"inlet",23990803,"dn"
"4460","SAMISHINDIAN_WQX-CK1A",23990803,-122.6,48.44,"outlet",23990805,"up"
"4461","SAMISHINDIAN_WQX-CK2",23990803,-122.61,48.44,"inlet",23990803,"dn"
"4462","SAMISHINDIAN_WQX-CK2",23990803,-122.61,48.44,"outlet",23990805,"up"
"4463","SAMISHINDIAN_WQX-CO",23989893,-122.61,48.43,"inlet",NA,"dn"
"4464","SAMISHINDIAN_WQX-CO",23989893,-122.61,48.43,"outlet",23990803,"up"
"4465","SAMISHINDIAN_WQX-COA8D",24534602,-122.61,48.49,"inlet",NA,"dn"
"4466","SAMISHINDIAN_WQX-COA8D",24534602,-122.61,48.49,"outlet",NA,"up"
"4467","SAMISHINDIAN_WQX-EO",23990803,-122.63,48.44,"inlet",23990803,"dn"
"4468","SAMISHINDIAN_WQX-EO",23990803,-122.63,48.44,"outlet",23990805,"up"
"4469","SAMISHINDIAN_WQX-FB2",24534602,-122.59,48.47,"inlet",NA,"dn"
"4470","SAMISHINDIAN_WQX-FB2",24534602,-122.59,48.47,"outlet",NA,"up"
"4471","SAMISHINDIAN_WQX-FB3",24534602,-122.59,48.47,"inlet",NA,"dn"
"4472","SAMISHINDIAN_WQX-FB3",24534602,-122.59,48.47,"outlet",NA,"up"
"4473","SAMISHINDIAN_WQX-LC1",23990803,-122.6,48.44,"inlet",23990803,"dn"
"4474","SAMISHINDIAN_WQX-LC1",23990803,-122.6,48.44,"outlet",23990805,"up"
"4475","SAMISHINDIAN_WQX-LC4",23989893,-122.62,48.43,"inlet",NA,"dn"
"4476","SAMISHINDIAN_WQX-LC4",23989893,-122.62,48.43,"outlet",23990803,"up"
"4477","SAMISHINDIAN_WQX-LC5",23989893,-122.61,48.43,"inlet",NA,"dn"
"4478","SAMISHINDIAN_WQX-LC5",23989893,-122.61,48.43,"outlet",23990803,"up"
"4479","WASIT-009",24274823,-122.136,48.2184,"inlet",NA,"dn"
"4480","WASIT-009",24274823,-122.136,48.2184,"outlet",NA,"up"
"4481","WASIT-016",24274665,-121.958,48.2785,"inlet",NA,"dn"
"4482","WASIT-016",24274665,-121.958,48.2785,"outlet",NA,"up"
"4483","WASIT-022",24274831,-122.226,48.2099,"inlet",NA,"dn"
"4484","WASIT-022",24274831,-122.226,48.2099,"outlet",NA,"up"
"4485","WASIT-141",24275153,-122.318,48.2218,"inlet",24274351,"dn"
"4486","WASIT-141",24275153,-122.318,48.2218,"outlet",NA,"up"
"4487","WASIT-164",24275173,-122.16,48.22,"inlet",NA,"dn"
"4488","WASIT-164",24275173,-122.16,48.22,"outlet",NA,"up"
"4489","WASIT-207",24274373,-122.222,48.2087,"inlet",NA,"dn"
"4490","WASIT-207",24274373,-122.222,48.2087,"outlet",NA,"up"
"4491","WASIT-208",24275155,-122.224,48.2264,"inlet",NA,"dn"
"4492","WASIT-208",24275155,-122.224,48.2264,"outlet",NA,"up"
"4493","WASIT-209",24274443,-122.007,48.0959,"inlet",NA,"dn"
"4494","WASIT-209",24274443,-122.007,48.0959,"outlet",NA,"up"
"4495","WASIT-210",24274443,-122.002,48.0979,"inlet",NA,"dn"
"4496","WASIT-210",24274443,-122.002,48.0979,"outlet",NA,"up"
"4497","WASIT-219",24274443,-122.005,48.095,"inlet",NA,"dn"
"4498","WASIT-219",24274443,-122.005,48.095,"outlet",NA,"up"
"4499","WASIT-220",24274443,-122.005,48.095,"inlet",NA,"dn"
"4500","WASIT-220",24274443,-122.005,48.095,"outlet",NA,"up"
"4501","WASIT-222",24274443,-122.004,48.0976,"inlet",NA,"dn"
"4502","WASIT-222",24274443,-122.004,48.0976,"outlet",NA,"up"
"4503","WASIT-224",24275187,-122.186,48.2102,"inlet",NA,"dn"
"4504","WASIT-224",24275187,-122.186,48.2102,"outlet",NA,"up"
"4505","WASIT-225",24275161,-122.192,48.2242,"inlet",NA,"dn"
"4506","WASIT-225",24275161,-122.192,48.2242,"outlet",NA,"up"
"4507","USGS-09424190",24843540,-116.9678022,33.8216853,"inlet",NA,"dn"
"4508","USGS-09424190",24843540,-116.9678022,33.8216853,"outlet",22536172,"up"
"4509","USGS-10254670",22599625,-115.5441667,33.1044444,"inlet",NA,"dn"
"4510","USGS-10254670",22599625,-115.5441667,33.1044444,"outlet",NA,"up"
"4511","USGS-10254970",22603541,-115.5030501,32.6658925,"inlet",NA,"dn"
"4512","USGS-10254970",22603541,-115.5030501,32.6658925,"outlet",NA,"up"
"4513","USGS-11042000",20342539,-117.3603162,33.2180912,"inlet",20342619,"dn"
"4514","USGS-11042000",20342539,-117.3603162,33.2180912,"outlet",NA,"up"
"4515","USGS-11051500",22558244,-117.1005911,34.1083449,"inlet",22558264,"dn"
"4516","USGS-11051500",22558244,-117.1005911,34.1083449,"outlet",NA,"up"
"4517","USGS-11060400",22557922,-117.3003209,34.078346,"inlet",NA,"dn"
"4518","USGS-11060400",22557922,-117.3003209,34.078346,"outlet",NA,"up"
"4519","USGS-11074000",22563116,-117.6453296,33.8833488,"inlet",NA,"dn"
"4520","USGS-11074000",22563116,-117.6453296,33.8833488,"outlet",22563416,"up"
"4521","USGS-11075620",22560942,-117.8008893,33.8564044,"inlet",NA,"dn"
"4522","USGS-11075620",22560942,-117.8008893,33.8564044,"outlet",22563416,"up"
"4523","USGS-11103000",22518274,-118.2064584,33.8172394,"inlet",NA,"dn"
"4524","USGS-11103000",22518274,-118.2064584,33.8172394,"outlet",NA,"up"
"4525","USGS-11103010",22518274,-118.2050693,33.8044618,"inlet",NA,"dn"
"4526","USGS-11103010",22518274,-118.2050693,33.8044618,"outlet",NA,"up"
"4527","USGS-11108500",17574705,-118.7048126,34.3997194,"inlet",NA,"dn"
"4528","USGS-11108500",17574705,-118.7048126,34.3997194,"outlet",NA,"up"
"4529","CEDEN-315ABU",17595459,-119.739,34.4051,"inlet",NA,"dn"
"4530","CEDEN-315ABU",17595459,-119.739,34.4051,"outlet",NA,"up"
"4531","CEDEN-315ATA",17595429,-119.819,34.4235,"inlet",NA,"dn"
"4532","CEDEN-315ATA",17595429,-119.819,34.4235,"outlet",NA,"up"
"4533","CEDEN-315CRP",17596159,-119.512,34.3935,"inlet",NA,"dn"
"4534","CEDEN-315CRP",17596159,-119.512,34.3935,"outlet",NA,"up"
"4535","CEDEN-315FMV",17595477,-119.517,34.4069,"inlet",17596223,"dn"
"4536","CEDEN-315FMV",17595477,-119.517,34.4069,"outlet",NA,"up"
"4537","CEDEN-315FRC",17595477,-119.521,34.4014,"inlet",17596223,"dn"
"4538","CEDEN-315FRC",17595477,-119.521,34.4014,"outlet",NA,"up"
"4539","CEDEN-315GAN",17595369,-119.876,34.4461,"inlet",NA,"dn"
"4540","CEDEN-315GAN",17595369,-119.876,34.4461,"outlet",NA,"up"
"4541","CEDEN-315MIS",17595453,-119.694,34.413,"inlet",NA,"dn"
"4542","CEDEN-315MIS",17595453,-119.694,34.413,"outlet",NA,"up"
"4543","CEDEN-315RIN",17596161,-119.477,34.3769,"inlet",NA,"dn"
"4544","CEDEN-315RIN",17596161,-119.477,34.3769,"outlet",NA,"up"
"4545","CEDEN-Famosa_Lagoon_Segment",20332016,-117.229,32.7524,"inlet",NA,"dn"
"4546","CEDEN-Famosa_Lagoon_Segment",20332016,-117.229,32.7524,"outlet",NA,"up"
"4547","CEDEN-Famosa_Ocean_Inlet",20332016,-117.229,32.7562,"inlet",NA,"dn"
"4548","CEDEN-Famosa_Ocean_Inlet",20332016,-117.229,32.7562,"outlet",NA,"up"
"4549","USGS-10261500",948090919,-117.3206018,34.5730492,"inlet",NA,"dn"
"4550","USGS-10261500",948090919,-117.3206018,34.5730492,"outlet",22665131,"up"
"4551","USGS-10277400",20277855,-118.2273207,37.0529883,"inlet",NA,"dn"
"4552","USGS-10277400",20277855,-118.2273207,37.0529883,"outlet",163864515,"up"
"4553","USGS-10336698",8942877,-119.9465774,39.2404632,"inlet",8942883,"dn"
"4554","USGS-10336698",8942877,-119.9465774,39.2404632,"outlet",NA,"up"
"4555","USGS-103366993",8942879,-119.9232439,39.258797,"inlet",8942895,"dn"
"4556","USGS-103366993",8942879,-119.9232439,39.258797,"outlet",NA,"up"
"4557","USGS-103366995",8942879,-119.9390773,39.2454634,"inlet",8942895,"dn"
"4558","USGS-103366995",8942879,-119.9390773,39.2454634,"outlet",NA,"up"
"4559","USGS-10336700",8942879,-119.9449106,39.2401855,"inlet",8942895,"dn"
"4560","USGS-10336700",8942879,-119.9449106,39.2401855,"outlet",NA,"up"
"4561","USGS-10336790",8945207,-119.9787926,38.93213,"inlet",8945243,"dn"
"4562","USGS-10336790",8945207,-119.9787926,38.93213,"outlet",NA,"up"
"4563","USGS-11187000",14972877,-118.4234182,35.7543954,"inlet",14972913,"dn"
"4564","USGS-11187000",14972877,-118.4234182,35.7543954,"outlet",NA,"up"
"4565","USGS-11218500",22050527,-119.1417828,36.8746696,"inlet",22057257,"dn"
"4566","USGS-11218500",22050527,-119.1417828,36.8746696,"outlet",NA,"up"
"4567","USGS-11250000",19792057,-119.7040338,36.9980051,"inlet",NA,"dn"
